01:07:46.261 | 💡 INFO     | BASE_PAGE      | Opening the: ./#/dashboard
01:07:48.616 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: navigation-navbar-app-title-text" at index "0"
01:07:48.616 | 💡 INFO     | BASE_ELEMENT   | Checking that text "App title" is visible
01:07:48.641 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: navigation-navbar-app-title-text" at index "0"
01:07:48.641 | 💡 INFO     | BASE_ELEMENT   | Checking that text "App title" has text: "UI Course"
01:07:48.682 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: navigation-navbar-welcome-title-text" at index "0"
01:07:48.682 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Welcome title" is visible
01:07:48.701 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: navigation-navbar-welcome-title-text" at index "0"
01:07:48.701 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Welcome title" has text: "Welcome, username!"
01:07:48.722 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: dashboard-toolbar-title-text" at index "0"
01:07:48.723 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Dashboard title" is visible
01:07:48.742 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: dashboard-toolbar-title-text" at index "0"
01:07:48.742 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Dashboard title" has text: "Dashboard"
01:07:48.760 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-widget-title-text" at index "0"
01:07:48.761 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" is visible
01:07:48.769 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-widget-title-text" at index "0"
01:07:48.769 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" has text: "Courses"
01:07:48.776 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-pie-chart" at index "0"
01:07:48.776 | 💡 INFO     | BASE_ELEMENT   | Checking that image "Chart" is visible
01:07:48.783 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: scores-widget-title-text" at index "0"
01:07:48.783 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" is visible
01:07:48.791 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: scores-widget-title-text" at index "0"
01:07:48.792 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" has text: "Scores"
01:07:48.808 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: scores-scatter-chart" at index "0"
01:07:48.808 | 💡 INFO     | BASE_ELEMENT   | Checking that image "Chart" is visible
01:07:48.825 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: activities-widget-title-text" at index "0"
01:07:48.825 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" is visible
01:07:48.840 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: activities-widget-title-text" at index "0"
01:07:48.841 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" has text: "Activities"
01:07:48.855 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: activities-line-chart" at index "0"
01:07:48.855 | 💡 INFO     | BASE_ELEMENT   | Checking that image "Chart" is visible
01:07:48.870 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: students-widget-title-text" at index "0"
01:07:48.870 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" is visible
01:07:48.895 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: students-widget-title-text" at index "0"
01:07:48.895 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" has text: "Students"
01:07:48.912 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: students-bar-chart" at index "0"
01:07:48.912 | 💡 INFO     | BASE_ELEMENT   | Checking that image "Chart" is visible
