21:19:56.504 | 💡 INFO     | BASE_PAGE      | Opening the: ./#/courses/create
21:19:58.222 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-min-score-input" at index "0"
21:19:58.222 | 💡 INFO     | BASE_ELEMENT   | Checking that input "Min score" is visible
21:19:58.234 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-min-score-input" at index "0"
21:19:58.234 | 💡 INFO     | INPUT          | Checking that input "Min score" has value: "0"
21:19:58.245 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-exercises-box-toolbar-title-text" at index "0"
21:19:58.245 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Exercises title" is visible
21:19:58.256 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-exercises-box-toolbar-title-text" at index "0"
21:19:58.256 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Exercises title" has text: "Exercises"
21:19:58.268 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-exercises-box-toolbar-create-exercise-button" at index "0"
21:19:58.268 | 💡 INFO     | BASE_ELEMENT   | Checking that button "Create exercise" is visible
21:19:58.289 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-exercises-empty-view-icon" at index "0"
21:19:58.289 | 💡 INFO     | BASE_ELEMENT   | Checking that icon "Icon" is visible
21:19:58.308 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-exercises-empty-view-title-text" at index "0"
21:19:58.308 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" is visible
21:19:58.326 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-exercises-empty-view-title-text" at index "0"
21:19:58.326 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" has text: "There is no exercises"
21:19:58.345 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-exercises-empty-view-description-text" at index "0"
21:19:58.345 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Description" is visible
21:19:58.371 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-exercises-empty-view-description-text" at index "0"
21:19:58.371 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Description" has text: "Click on "Create exercise" button to create new exercise"
21:19:58.393 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-image-upload-widget-input" at index "0"
21:19:58.393 | 💡 INFO     | FILE_INPUT     | Setting input "testdata/files/image.png" for file input "Image upload input"
21:19:58.494 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-image-upload-widget-preview-image" at index "0"
21:19:58.495 | 💡 INFO     | BASE_ELEMENT   | Checking that image "Preview image" is visible
21:19:58.706 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-image-upload-widget-remove-button" at index "0"
21:19:58.707 | 💡 INFO     | BASE_ELEMENT   | Checking that button "Remove image" is visible
21:19:58.721 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-image-upload-widget-info-icon" at index "0"
21:19:58.722 | 💡 INFO     | BASE_ELEMENT   | Checking that icon "Image upload info icon" is visible
21:19:58.743 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-image-upload-widget-info-title-text" at index "0"
21:19:58.743 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Image upload info title" is visible
21:19:58.754 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-image-upload-widget-info-title-text" at index "0"
21:19:58.755 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Image upload info title" has text: "Tap on "Upload image" button to select file"
21:19:58.771 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-image-upload-widget-info-description-text" at index "0"
21:19:58.772 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Image upload info description" is visible
21:19:58.789 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-image-upload-widget-info-description-text" at index "0"
21:19:58.789 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Image upload info description" has text: "Recommended file size 540X300"
21:19:58.803 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-image-upload-widget-upload-button" at index "0"
21:19:58.803 | 💡 INFO     | BASE_ELEMENT   | Checking that button "Upload image" is visible
21:19:58.822 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-image-upload-widget-remove-button" at index "0"
21:19:58.822 | 💡 INFO     | BASE_ELEMENT   | Checking that button "Remove image" is visible
21:19:58.835 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-image-upload-widget-preview-image" at index "0"
21:19:58.835 | 💡 INFO     | BASE_ELEMENT   | Checking that image "Preview image" is visible
21:19:58.859 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-title-input" at index "0"
21:19:58.859 | 💡 INFO     | INPUT          | Filling input "Title" with value: "Playwright"
21:19:58.919 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-title-input" at index "0"
21:19:58.920 | 💡 INFO     | INPUT          | Checking that input "Title" has value: "Playwright"
21:19:58.963 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-estimated-time-input" at index "0"
21:19:58.963 | 💡 INFO     | INPUT          | Filling input "Estimated time" with value: "2 weeks"
21:19:59.115 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-estimated-time-input" at index "0"
21:19:59.115 | 💡 INFO     | INPUT          | Checking that input "Estimated time" has value: "2 weeks"
21:19:59.137 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-description-input" at index "0"
21:19:59.137 | 💡 INFO     | TEXTAREA       | Filling textarea "Description" with value: "Playwright"
21:19:59.273 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-description-input" at index "0"
21:19:59.273 | 💡 INFO     | TEXTAREA       | Checking that textarea "Description" has value: "Playwright"
21:19:59.455 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-max-score-input" at index "0"
21:19:59.456 | 💡 INFO     | INPUT          | Filling input "Max score" with value: "100"
21:19:59.546 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-max-score-input" at index "0"
21:19:59.546 | 💡 INFO     | INPUT          | Checking that input "Max score" has value: "100"
21:19:59.570 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-min-score-input" at index "0"
21:19:59.570 | 💡 INFO     | INPUT          | Filling input "Min score" with value: "10"
21:19:59.665 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-min-score-input" at index "0"
21:19:59.668 | 💡 INFO     | INPUT          | Checking that input "Min score" has value: "10"
21:19:59.697 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-create-course-button" at index "0"
21:19:59.697 | 💡 INFO     | BASE_ELEMENT   | Clicking on button "Create course"
21:19:59.859 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-list-toolbar-title-text" at index "0"
21:19:59.862 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Courses list title" is visible
21:19:59.923 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-list-toolbar-title-text" at index "0"
21:19:59.923 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Courses list title" has text: "Courses"
21:19:59.944 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-list-toolbar-create-course-button" at index "0"
21:19:59.945 | 💡 INFO     | BASE_ELEMENT   | Checking that button "Create course button" is visible
21:19:59.958 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: course-preview-image" at index "0"
21:19:59.958 | 💡 INFO     | BASE_ELEMENT   | Checking that image "Preview" is visible
21:19:59.971 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: course-widget-title-text" at index "0"
21:19:59.972 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" is visible
21:19:59.995 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: course-widget-title-text" at index "0"
21:19:59.995 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" has text: "Playwright"
21:20:00.024 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: course-max-score-info-row-view-text" at index "0"
21:20:00.025 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Max score" is visible
21:20:00.055 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: course-max-score-info-row-view-text" at index "0"
21:20:00.055 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Max score" has text: "Max score: 100"
21:20:00.078 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: course-min-score-info-row-view-text" at index "0"
21:20:00.079 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Min score" is visible
21:20:00.097 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: course-min-score-info-row-view-text" at index "0"
21:20:00.097 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Min score" has text: "Min score: 10"
21:20:00.120 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: course-estimated-time-info-row-view-text" at index "0"
21:20:00.122 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Estimated time" is visible
21:20:00.140 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: course-estimated-time-info-row-view-text" at index "0"
21:20:00.140 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Estimated time" has text: "Estimated time: 2 weeks"
