21:49:23.963 | 💡 INFO     | BASE_PAGE      | Opening the: ./#/dashboard
21:49:25.428 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Dashboard title" has text: "Dashboard"
21:49:25.442 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-widget-title-text" at index "0"
21:49:25.442 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" is visible
21:49:25.454 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-widget-title-text" at index "0"
21:49:25.454 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" has text: "Courses"
21:49:25.461 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-pie-chart" at index "0"
21:49:25.461 | 💡 INFO     | BASE_ELEMENT   | Checking that image "Chart" is visible
21:49:25.477 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: scores-widget-title-text" at index "0"
21:49:25.478 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" is visible
21:49:25.489 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: scores-widget-title-text" at index "0"
21:49:25.489 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" has text: "Scores"
21:49:25.498 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: scores-scatter-chart" at index "0"
21:49:25.498 | 💡 INFO     | BASE_ELEMENT   | Checking that image "Chart" is visible
21:49:25.512 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: activities-widget-title-text" at index "0"
21:49:25.512 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" is visible
21:49:25.528 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: activities-widget-title-text" at index "0"
21:49:25.528 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" has text: "Activities"
21:49:25.542 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: activities-line-chart" at index "0"
21:49:25.542 | 💡 INFO     | BASE_ELEMENT   | Checking that image "Chart" is visible
21:49:25.554 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: students-widget-title-text" at index "0"
21:49:25.554 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" is visible
21:49:25.564 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: students-widget-title-text" at index "0"
21:49:25.564 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" has text: "Students"
21:49:25.574 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: students-bar-chart" at index "0"
21:49:25.574 | 💡 INFO     | BASE_ELEMENT   | Checking that image "Chart" is visible
