21:49:16.208 | 💡 INFO     | BASE_PAGE      | Opening the: ./#/dashboard
21:49:19.441 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" has text: "Scores"
21:49:19.459 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: scores-scatter-chart" at index "0"
21:49:19.459 | 💡 INFO     | BASE_ELEMENT   | Checking that image "Chart" is visible
21:49:19.480 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: activities-widget-title-text" at index "0"
21:49:19.480 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" is visible
21:49:19.506 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: activities-widget-title-text" at index "0"
21:49:19.506 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" has text: "Activities"
21:49:19.544 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: activities-line-chart" at index "0"
21:49:19.544 | 💡 INFO     | BASE_ELEMENT   | Checking that image "Chart" is visible
21:49:19.602 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: students-widget-title-text" at index "0"
21:49:19.602 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" is visible
21:49:19.624 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: students-widget-title-text" at index "0"
21:49:19.624 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" has text: "Students"
21:49:19.642 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: students-bar-chart" at index "0"
21:49:19.643 | 💡 INFO     | BASE_ELEMENT   | Checking that image "Chart" is visible
