20:25:44.279 | 💡 INFO     | BASE_PAGE      | Opening the: ./#/dashboard
20:25:46.451 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" is visible
20:25:46.458 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: activities-widget-title-text" at index "0"
20:25:46.458 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" has text: "Activities"
20:25:46.468 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: activities-line-chart" at index "0"
20:25:46.468 | 💡 INFO     | BASE_ELEMENT   | Checking that image "Chart" is visible
20:25:46.475 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: students-widget-title-text" at index "0"
20:25:46.475 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" is visible
20:25:46.482 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: students-widget-title-text" at index "0"
20:25:46.482 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" has text: "Students"
20:25:46.488 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: students-bar-chart" at index "0"
20:25:46.488 | 💡 INFO     | BASE_ELEMENT   | Checking that image "Chart" is visible
