20:25:44.456 | 💡 INFO     | BASE_PAGE      | Opening the: ./#/dashboard
20:25:45.902 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: activities-widget-title-text" at index "0"
20:25:45.902 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" is visible
20:25:45.919 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: activities-widget-title-text" at index "0"
20:25:45.919 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" has text: "Activities"
20:25:45.927 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: activities-line-chart" at index "0"
20:25:45.928 | 💡 INFO     | BASE_ELEMENT   | Checking that image "Chart" is visible
20:25:45.936 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: students-widget-title-text" at index "0"
20:25:45.936 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" is visible
20:25:45.945 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: students-widget-title-text" at index "0"
20:25:45.946 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" has text: "Students"
20:25:45.955 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: students-bar-chart" at index "0"
20:25:45.955 | 💡 INFO     | BASE_ELEMENT   | Checking that image "Chart" is visible
