20:01:39.478 | 💡 INFO     | BASE_PAGE      | Opening the: ./#/dashboard
20:01:40.909 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: activities-widget-title-text" at index "0"
20:01:40.910 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" is visible
20:01:40.923 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: activities-widget-title-text" at index "0"
20:01:40.923 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" has text: "Activities"
20:01:40.938 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: activities-line-chart" at index "0"
20:01:40.939 | 💡 INFO     | BASE_ELEMENT   | Checking that image "Chart" is visible
20:01:40.953 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: students-widget-title-text" at index "0"
20:01:40.953 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" is visible
20:01:40.970 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: students-widget-title-text" at index "0"
20:01:40.970 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" has text: "Students"
20:01:40.980 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: students-bar-chart" at index "0"
20:01:40.981 | 💡 INFO     | BASE_ELEMENT   | Checking that image "Chart" is visible
