21:02:08.381 | 💡 INFO     | BASE_PAGE      | Opening the: ./#/dashboard
21:02:10.346 | 💡 INFO     | BASE_ELEMENT   | Checking that text "App title" has text: "UI Course"
21:02:10.356 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: navigation-navbar-welcome-title-text" at index "0"
21:02:10.356 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Welcome title" is visible
21:02:10.364 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: navigation-navbar-welcome-title-text" at index "0"
21:02:10.364 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Welcome title" has text: "Welcome, username!"
21:02:10.371 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: dashboard-toolbar-title-text" at index "0"
21:02:10.372 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Dashboard title" is visible
21:02:10.377 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: dashboard-toolbar-title-text" at index "0"
21:02:10.377 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Dashboard title" has text: "Dashboard"
21:02:10.386 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-widget-title-text" at index "0"
21:02:10.386 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" is visible
21:02:10.394 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-widget-title-text" at index "0"
21:02:10.394 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" has text: "Courses"
21:02:10.407 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-pie-chart" at index "0"
21:02:10.407 | 💡 INFO     | BASE_ELEMENT   | Checking that image "Chart" is visible
21:02:10.424 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: scores-widget-title-text" at index "0"
21:02:10.424 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" is visible
21:02:10.436 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: scores-widget-title-text" at index "0"
21:02:10.436 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" has text: "Scores"
21:02:10.443 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: scores-scatter-chart" at index "0"
21:02:10.443 | 💡 INFO     | BASE_ELEMENT   | Checking that image "Chart" is visible
21:02:10.451 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: activities-widget-title-text" at index "0"
21:02:10.451 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" is visible
21:02:10.461 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: activities-widget-title-text" at index "0"
21:02:10.461 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" has text: "Activities"
21:02:10.469 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: activities-line-chart" at index "0"
21:02:10.469 | 💡 INFO     | BASE_ELEMENT   | Checking that image "Chart" is visible
21:02:10.476 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: students-widget-title-text" at index "0"
21:02:10.476 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" is visible
21:02:10.488 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: students-widget-title-text" at index "0"
21:02:10.488 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" has text: "Students"
21:02:10.495 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: students-bar-chart" at index "0"
21:02:10.496 | 💡 INFO     | BASE_ELEMENT   | Checking that image "Chart" is visible
